### SNIa toy model generated with mk_snia_toy_model.py version 2018-06-22
#
## Adopted constants:
#
# MSUN = 1.98900000e+33 g
# 56Ni half-life THALF_56NI = 6.07500000e+00 day
# 56Co half-life THALF_56CO = 7.72360000e+01 day
# Energy per 56Ni decay EDECAY_56NI = 1.72060000e+00 MeV
# Energy per 56Co decay EDECAY_56CO = 3.60720000e+00 MeV
#
## Ejecta parameters (actual vs. requested):
#
# Mtot = 9.9990e-01 Msun (1.0000e+00 requested)
# Ekin = 9.9811e+50 erg (1.0000e+51 requested)
# nzones =  807 ; cell size dvel = 5.0000e+01 km/s ; Vmax = 4.0325e+04 km/s
# density profile = expon
# time at which radius, temperature and abundances are calculated, tend = 2.00 DAYS
# M(stable IGE) = 0.0000e+00 Msun (0.0000e+00 requested) with relative (Ni, Fe) fractions = 0.10, 0.90
# M(56Ni,t=0) = 9.9950e-02 Msun (1.0000e-01 requested)
# M(IME) = 8.9995e-01 Msun (9.0000e-01 requested); IMEs = Ca, S, Si with relative fractions = 0.1, 0.35, 0.55
# M(unburnt C/O) = 0.0000e+00 Msun with relative (O, C) fractions = 0.50, 0.50
# dM(IGE,56Ni,IME) = 0.00, 0.20, 0.00 Msun; transition profile = cosine
# ni56 weighted, average column density=7.15e+14 g cm^-2 s^2; t0_gamma=48.93 day

#
# COLUMNS:
#
# (1) zone index
# (2) velocity at zone center [km/s]
# (3) zone mass [Msun]
# (4) Lagrangian mass coordinate (corresponding to outer zone boundary) [Msun]
# (5) IGE mass fraction at t=0
# (6) 56Ni mass fraction at t=0
# (7) IME mass fraction
# (8) Ti mass fraction
# (9) unburnt CO mass fraction
# (10) radius at zone center [cm] = velocity * time_since_explosion (homologous expansion)
# (11) mean density over zone [g/cm^3] (*not* density at zone center)
# (12) temperature [K]
# (13)-(21) mass fractions
#
# NOTES ON MASS FRACTIONS: (14) X_Ni includes X_56Ni; (15) X_Co = X_56Co; (16) X_Fe includes 56Fe from 56Co decay
#
#idx vel[km/s]  dmass[Msun] mass[Msun] X_IGE0     X_56Ni0    X_IME      X_Ti       X_CO       rad[cm]    dens[gcc]  temp[K]    X_56Ni     X_Ni       X_Co       X_Fe       X_Ca       X_S        X_Si       X_O        X_C       
#(1) (2)        (3)        (4)        (5)        (6)        (7)        (8)        (9)        (10)       (11)       (12)       (13)       (14)       (15)       (16)       (17)       (18)       (19)       (20)       (21)      
 282 1.4075e+04 1.5789e-03 8.6405e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4322e+14 4.8896e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 283 1.4125e+04 1.5629e-03 8.6561e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4408e+14 4.8059e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 284 1.4175e+04 1.5470e-03 8.6716e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4494e+14 4.7236e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 285 1.4225e+04 1.5313e-03 8.6869e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4581e+14 4.6427e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 286 1.4275e+04 1.5156e-03 8.7020e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4667e+14 4.5632e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 287 1.4325e+04 1.5001e-03 8.7170e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4754e+14 4.4851e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 288 1.4375e+04 1.4848e-03 8.7319e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4840e+14 4.4083e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 289 1.4425e+04 1.4695e-03 8.7466e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.4926e+14 4.3328e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 290 1.4475e+04 1.4544e-03 8.7611e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5013e+14 4.2586e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 291 1.4525e+04 1.4394e-03 8.7755e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5099e+14 4.1856e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 292 1.4575e+04 1.4245e-03 8.7898e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5186e+14 4.1140e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 293 1.4625e+04 1.4097e-03 8.8039e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5272e+14 4.0435e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 294 1.4675e+04 1.3951e-03 8.8178e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5358e+14 3.9743e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 295 1.4725e+04 1.3805e-03 8.8316e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5445e+14 3.9062e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 296 1.4775e+04 1.3661e-03 8.8453e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5531e+14 3.8393e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 297 1.4825e+04 1.3518e-03 8.8588e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5618e+14 3.7736e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 298 1.4875e+04 1.3376e-03 8.8722e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5704e+14 3.7090e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 299 1.4925e+04 1.3236e-03 8.8854e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5790e+14 3.6454e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 300 1.4975e+04 1.3097e-03 8.8985e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5877e+14 3.5830e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 301 1.5025e+04 1.2958e-03 8.9115e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.5963e+14 3.5217e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 302 1.5075e+04 1.2821e-03 8.9243e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6050e+14 3.4614e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 303 1.5125e+04 1.2686e-03 8.9370e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6136e+14 3.4021e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 304 1.5175e+04 1.2551e-03 8.9495e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6222e+14 3.3438e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 305 1.5225e+04 1.2417e-03 8.9619e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6309e+14 3.2866e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 306 1.5275e+04 1.2285e-03 8.9742e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6395e+14 3.2303e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 307 1.5325e+04 1.2154e-03 8.9864e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6482e+14 3.1750e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 308 1.5375e+04 1.2024e-03 8.9984e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6568e+14 3.1206e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 309 1.5425e+04 1.1895e-03 9.0103e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6654e+14 3.0672e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 310 1.5475e+04 1.1767e-03 9.0221e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6741e+14 3.0146e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 311 1.5525e+04 1.1641e-03 9.0337e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6827e+14 2.9630e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 312 1.5575e+04 1.1515e-03 9.0452e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.6914e+14 2.9123e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 313 1.5625e+04 1.1391e-03 9.0566e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7000e+14 2.8624e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 314 1.5675e+04 1.1267e-03 9.0679e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7086e+14 2.8134e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 315 1.5725e+04 1.1145e-03 9.0790e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7173e+14 2.7652e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 316 1.5775e+04 1.1024e-03 9.0901e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7259e+14 2.7178e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 317 1.5825e+04 1.0904e-03 9.1010e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7346e+14 2.6713e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 318 1.5875e+04 1.0785e-03 9.1117e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7432e+14 2.6256e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 319 1.5925e+04 1.0667e-03 9.1224e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7518e+14 2.5806e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 320 1.5975e+04 1.0551e-03 9.1330e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7605e+14 2.5364e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 321 1.6025e+04 1.0435e-03 9.1434e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7691e+14 2.4930e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 322 1.6075e+04 1.0320e-03 9.1537e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7778e+14 2.4503e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 323 1.6125e+04 1.0207e-03 9.1639e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7864e+14 2.4083e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 324 1.6175e+04 1.0094e-03 9.1740e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.7950e+14 2.3671e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 325 1.6225e+04 9.9829e-04 9.1840e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8037e+14 2.3265e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 326 1.6275e+04 9.8725e-04 9.1939e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8123e+14 2.2867e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 327 1.6325e+04 9.7632e-04 9.2036e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8210e+14 2.2475e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 328 1.6375e+04 9.6549e-04 9.2133e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8296e+14 2.2091e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 329 1.6425e+04 9.5476e-04 9.2228e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8382e+14 2.1712e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 330 1.6475e+04 9.4413e-04 9.2323e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8469e+14 2.1340e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 331 1.6525e+04 9.3360e-04 9.2416e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8555e+14 2.0975e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 332 1.6575e+04 9.2318e-04 9.2509e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8642e+14 2.0616e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 333 1.6625e+04 9.1285e-04 9.2600e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8728e+14 2.0263e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 334 1.6675e+04 9.0262e-04 9.2690e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8814e+14 1.9916e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 335 1.6725e+04 8.9250e-04 9.2779e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8901e+14 1.9575e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 336 1.6775e+04 8.8246e-04 9.2868e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.8987e+14 1.9240e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 337 1.6825e+04 8.7253e-04 9.2955e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9074e+14 1.8910e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 338 1.6875e+04 8.6269e-04 9.3041e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9160e+14 1.8586e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 339 1.6925e+04 8.5295e-04 9.3126e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9246e+14 1.8268e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 340 1.6975e+04 8.4331e-04 9.3211e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9333e+14 1.7955e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 341 1.7025e+04 8.3376e-04 9.3294e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9419e+14 1.7648e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 342 1.7075e+04 8.2430e-04 9.3377e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9506e+14 1.7346e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 343 1.7125e+04 8.1494e-04 9.3458e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9592e+14 1.7048e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 344 1.7175e+04 8.0566e-04 9.3539e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9678e+14 1.6757e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 345 1.7225e+04 7.9648e-04 9.3618e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9765e+14 1.6470e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 346 1.7275e+04 7.8740e-04 9.3697e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9851e+14 1.6188e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 347 1.7325e+04 7.7840e-04 9.3775e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.9938e+14 1.5910e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 348 1.7375e+04 7.6949e-04 9.3852e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0024e+14 1.5638e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 349 1.7425e+04 7.6067e-04 9.3928e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0110e+14 1.5370e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 350 1.7475e+04 7.5194e-04 9.4003e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0197e+14 1.5107e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 351 1.7525e+04 7.4330e-04 9.4077e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0283e+14 1.4848e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 352 1.7575e+04 7.3475e-04 9.4151e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0370e+14 1.4594e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 353 1.7625e+04 7.2628e-04 9.4223e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0456e+14 1.4344e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 354 1.7675e+04 7.1790e-04 9.4295e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0542e+14 1.4098e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 355 1.7725e+04 7.0961e-04 9.4366e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0629e+14 1.3857e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 356 1.7775e+04 7.0139e-04 9.4436e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0715e+14 1.3620e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 357 1.7825e+04 6.9327e-04 9.4506e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0802e+14 1.3386e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 358 1.7875e+04 6.8522e-04 9.4574e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0888e+14 1.3157e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 359 1.7925e+04 6.7726e-04 9.4642e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 3.0974e+14 1.2932e-12 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
